,Number of Songs,Artist Name,Artist Location,Duration,Title,Release,Year,Danceability,Energy,Mode,Tempo,Loudness,Hotness 
7797,1,Nickelback,"Hanna, Alberta, Canada",248.05832,If Today Was Your Last Day (Album Version),Dark Horse,2008,0.0,0.0,0,89.958,-4.157,0.9843467385341443
7798,1,Paul Taylor,Wyoming,275.46077,Enchanted Garden,Steppin' Out,0,0.0,0.0,0,66.407,-4.247,0.42744657148843085
7799,1,Kathy Troccoli,"NASHVILLE, Tennessee",282.20036,You've Got A Friend,Comfort,2005,0.0,0.0,1,88.55,-14.014,0.0
7800,1,Josh White,"Greensboro, NC",180.97587,Jesus Is Gonna Make Up My Dying Bed,Black Man Blues,0,0.0,0.0,0,90.031,-20.847,0.0
7801,1,Gene Autry,"Tioga Springs, TX",148.1922,Half As Much,The Singin' Cowboy - 20 Great Favourites,0,0.0,0.0,1,142.858,-17.065,
7802,1,Britney Spears,"Kentwood, LA; Los Angeles, CA",211.01669,Oops!...I Did It Again,The Singles Collection,2000,0.0,0.0,1,95.066,-5.205,
7803,1,R.E.M.,"Athens, GA",246.17751,Final Straw (Album Version),Around The Sun,2004,0.0,0.0,1,107.55,-7.534,0.6240240490811251
7804,1,Gösta Ekman / Tage Danielsson,,220.78649,Har vi råd att i dagens läge ha kvar våra vänner i socialgrupp 3?,Lådan,0,0.0,0.0,1,79.416,-21.491,
7805,1,Spunk,,139.2322,Marbles,En Aldeles Forferdelig Sykdom,2005,0.0,0.0,1,118.721,-14.107,0.26586104921065007
7806,1,The Avengers,California - SF,121.96526,Leskiäidin tyttäret,20 Suosikkia / Rautalankaklassikot / Muurari,0,0.0,0.0,1,185.255,-11.013,
7807,1,Gaither Vocal Band,,276.74077,Knowing You'll Be There,The Best Of The Gaither Vocal Band,2003,0.0,0.0,1,85.103,-9.889,0.5213138188536456
7808,1,Bad Company,England,249.83465,Rock Steady,Hard Rock Live,1974,0.0,0.0,1,97.701,-7.844,
7809,1,Kathy Troccoli,"NASHVILLE, Tennessee",194.0371,Turn Your Eyes Upon Jesus,Draw Me Close,0,0.0,0.0,1,92.204,-20.729,0.0
7810,1,Ann Hampton Callaway,,304.71791,For All We Know,Signature,2005,0.0,0.0,1,206.978,-16.657,0.483143415218757
7811,1,Mariachi Silvestre Vargas,,186.09587,Cielito lindo,Mexico Gran Colección Ranchera - Mariachi Silvestre Vargas,2006,0.0,0.0,1,88.457,-12.881,0.21508031850922793
7812,1,Bill Engvall,"Galveston, TX",170.52689,Game Night (Album Version),Aged And Confused,0,0.0,0.0,1,94.501,-9.606,0.2707759989463275
7813,1,Nightfall,"Bogota, COL",190.87628,So(u)l Invictus,Lyssa - Rural Gods And Astonishing Punishments,2004,0.0,0.0,0,105.061,-4.67,0.34092275586437804
7814,1,Bill Cosby,"Philadelphia, PA",498.33751,Fat Albert's Car,20th Century Masters: The Millennium Collection: Best Of Bill Cosby,1973,0.0,0.0,1,70.535,-17.315,0.37598430150044215
7815,1,Tony Joe White,"Goodwill, LA",332.32934,Yo Yo Man (Garter Belt),Album 95,0,0.0,0.0,1,127.102,-11.512,0.0
7816,1,Screaming Lord Sutch,"Harrow, Middlesex, England",184.05832,Murder In The Graveyard,Monster Rock,1982,0.0,0.0,1,144.104,-11.588,
7817,1,Owl City,Minnesota,301.16526,On The Wing,Ocean Eyes,2008,0.0,0.0,1,115.02,-6.445,
7818,1,Michael Salgado,,174.602,Un Gran Vacio,Two Thousand and Two,0,0.0,0.0,0,155.126,-7.938,
7819,1,Keb' Mo',"Los Angeles, CA",236.48608,The Door,The Door,2000,0.0,0.0,1,104.204,-11.0,
7820,1,Telecast,California - LA,224.96608,Remember (The Beauty Of Simplicity Album Version),The Beauty of Simplicity,0,0.0,0.0,1,96.005,-6.083,0.24167748834887007
7821,1,Cedric Gervais feat. Second Sun,,392.9073,Pills (Dub) (Dub),Pills,0,0.0,0.0,0,124.063,-7.501,
7822,1,Youves,,235.20608,On Probation,Cardio-Vascular,2008,0.0,0.0,1,142.001,-7.012,0.3603705827121406
7823,1,Dionne Warwick,"East Orange, NJ",226.58567,Let It Be Me,Pop Masters: I Say A Little Prayer For You,2006,0.0,0.0,1,87.447,-18.063,
7824,1,AFI,"Ukiah, CA",223.29424,Darling_ I Want To Destroy You,Crash Love,2009,0.0,0.0,1,157.944,-4.346,0.8139371977708156
7825,1,Oak Ridge Boys,,116.21832,Unworthy of His Love,Volume 2,0,0.0,0.0,1,90.726,-19.365,
7826,1,Belphegor,"SANTA ANA, California",308.76689,Armageddon's Raid,Bondage Goat Zombie,2008,0.0,0.0,1,116.897,-2.027,0.6248397909779997
7827,1,Les Ogres De Barback,,189.85751,De rien,Irfan_ le héros,1999,0.0,0.0,0,99.839,-10.82,0.3552855364230894
7828,1,Julio Iglesias Jr.,"Madrid, Spain",244.50567,Me quedo sin ti,Tercera Dimension,0,0.0,0.0,1,100.518,-4.824,
7829,1,Orquesta Aragon,Cuba,160.54812,Lo Decidio,The 70th anniversary album,0,0.0,0.0,1,116.683,-9.807,
7830,1,Dallas Holm,,270.00118,Here We Are,Early Works,0,0.0,0.0,1,167.461,-15.784,0.2907398671484142
7831,1,Mighty Mighty Bosstones,"Boston, MA",142.73261,Guns And The Young,More Noise And Other Disturbances,1992,0.0,0.0,1,143.257,-7.982,0.4890382091726831
7832,1,Jacques Douai,,42.4224,Bonjour,Heritage - Jacques Douai Chante Pour Les Enfants_ Vol.2 - BAM (1961-1971),0,0.0,0.0,0,120.56,-18.497,
7833,1,STEVE CAMP,,223.4771,Judgement Begins With The House Of God,One On One,0,0.0,0.0,1,110.061,-17.916,0.0
7834,1,Russ Taff,,158.71955,Jesus Loves Me (Now More Than Ever),Now More than Ever,0,0.0,0.0,1,146.622,-9.412,0.5317220984213001
7835,1,Cornel Campbell,Jamaica,178.59873,Somebody Has Stolen My Girl,Natty Dread In A Greenwich Farm,0,0.0,0.0,0,80.862,-15.431,
7836,1,Brazilian Tropical Orchestra,,126.22322,Ho Capito Che Ti Amo,Plays Boleros,0,0.0,0.0,0,89.737,-15.541,
7837,1,Tina Ann,,237.53098,I Do (Chris The Greek Remix),Situations,2003,0.0,0.0,0,134.017,-5.447,
7838,1,Brooke White,,233.79546,Hold Up My Heart,Hold Up My Heart,2009,0.0,0.0,1,89.665,-8.023,0.6297906226756869
7839,1,Arthur Tracy,"Kamenetz-Podolsk, Moldavia",173.89669,A Sailboat In The Moonlight,Street Singer,1993,0.0,0.0,1,58.69,-19.404,
7840,1,Alex Ubago,"Vitoria, Spain",186.09587,Ciudad desierta,Calle ilusion,2009,0.0,0.0,1,135.016,-5.274,0.0
7841,1,themselves,Oakland CA,274.1024,Directions to my special place,Them,2003,0.0,0.0,0,95.779,-13.275,0.5498953449133953
7842,1,The Ocean,"London, Ontario, Canada",285.90975,Eoarchaean,Precambrian,0,0.0,0.0,1,140.174,-4.348,0.5082891059677606
7843,1,Miguel Migs,"San Francisco, CA",342.59546,Mesmerized,Those Things Deluxe,0,0.0,0.0,1,125.005,-4.594,
7844,1,The Jeff Healey Band,,267.33669,See The Light,Master Hits,1988,0.0,0.0,1,111.865,-4.732,0.789430535313857
7845,1,Bravehearts featuring Nas and Jully Black,,221.04771,Situations,Bravehearted (Clean),0,0.0,0.0,0,92.962,-7.602,0.0
7846,1,Willie Barcena,,163.76118,Love & Romance,Hey! They're Just Jokes!,0,0.0,0.0,1,72.188,-17.813,0.34092275586437804
7847,1,DJ Rashad,,186.69669,Flame It Up,Juke Trax Online Vol. 3,0,0.0,0.0,1,106.446,-6.36,
7848,1,Yuppie Pricks,Austin,168.6722,Prosperity In The U.S.A.,Initial Public Offering,0,0.0,0.0,1,160.039,-4.433,
7849,1,Bloomfield,,353.69751,Boulevard St. Germain,Café Solaire 11-Download Edition,2006,0.0,0.0,1,179.976,-6.718,0.6603811327118728
7850,1,Hacken Lee,,481.54077,Hun Qian De Nu Ren,Concert Hall Live,0,0.0,0.0,0,132.174,-12.838,
7851,1,Tones On Tail,,387.16036,Burning Skies,Everything!,1987,0.0,0.0,0,95.425,-11.705,0.7189505587724824
7852,1,ARRESTED DEVELOPMENT,"Atlanta, GA",338.96444,Greener,Strong,0,0.0,0.0,1,97.955,-7.607,0.5114243256864599
7853,1,The Ataris,"Anderson, IN",222.9024,Secret Handshakes,Welcome The Night,2006,0.0,0.0,0,174.468,-4.317,0.6834620093090737
7854,1,The Jordanaires,"Springfield, MO",123.74159,Your Love Takes Good Care Of Me,The King's Harmoniers,0,0.0,0.0,1,114.346,-16.176,
7855,1,Dictafone,,254.17098,Shrinking,The Chocolate King,0,0.0,0.0,0,129.983,-6.632,0.21508031850922793
7856,1,U2,"Dublin, Ireland",406.85669,40,Live From Paris,1992,0.0,0.0,1,146.826,-8.539,
7857,1,Ayo,United States,288.49587,Only You,Live At The Olympia,2006,0.0,0.0,1,57.639,-11.471,
7858,1,John Sebastian,Leeds,276.45342,One Step Forward_ Two Steps Back,Welcome Back,1976,0.0,0.0,1,101.971,-12.983,0.0
7859,1,X-ecutioners featuring M.O.P.,"New York, NY",210.07628,Let It Bang,Built From Scratch,2001,0.0,0.0,0,185.498,-4.33,
7860,1,Hevia,,331.88526,Baños De Budapest (Extended Remix),Tierra De Hevia,2005,0.0,0.0,0,124.006,-4.769,0.0
7861,1,Maximilian Hecker,,174.23628,Sleepy Lad,Help Me,2004,0.0,0.0,1,77.006,-14.689,0.2998774882739778
7862,1,Frost,"Birmingham, England",336.24771,My Plastic Heart (Plastic Operator Remix),My Plastic Heart,0,0.0,0.0,1,126.946,-12.624,
7863,1,Slackbaba,,465.6322,Sea of Green,And The Beat Goes Om,2006,0.0,0.0,1,88.644,-7.016,0.5524570090077631
7864,1,Sunscreem,"Essex, England",232.4371,Exodus,Looking At You: The Club Anthems,1995,0.0,0.0,0,130.201,-8.955,
7865,1,FU-Schnickens,,237.92281,True Fuschnick,Greatest Hits,1992,0.0,0.0,1,101.871,-9.093,0.6448236576758775
7866,1,Agnostic Front,"New York, NY",92.18567,Sickness,Riot_ Riot_ Upstart,1999,0.0,0.0,0,151.184,-3.565,0.6651600081265089
7867,1,The Mars Volta,"Long Beach, California",266.47465,Inertiatic Esp,Inertiatic Esp,2003,0.0,0.0,0,112.486,-3.952,0.928616841888735
7868,1,Kitty Kallen,"Philadelphia, PA",161.38404,Mother_ Mother_ Mother_ Pin A Rose On Me,Our Lady... Kitty Kallen,0,0.0,0.0,1,121.56,-14.281,
7869,1,Hoods,Vrsac,175.3073,Heartless,The King Is Dead,0,0.0,0.0,1,60.308,-4.507,0.6461512337882942
7870,1,Leon Lai,,210.9122,Yi Ba Xiang Shui Yin,Homework,0,0.0,0.0,0,86.005,-4.824,
7871,1,The Winans,"Detroit, MI",288.26077,Breaking Of Day (Album Version),Decisions,0,0.0,0.0,1,106.515,-10.961,0.0
7872,1,Streetwize,,302.13179,U Don't Have To Call,Smoothe Urban Jazz,0,0.0,0.0,0,101.311,-7.819,0.0
7873,1,The Shirelles,"Passaic, NJ",132.33587,Foolish Little Girl,Karaoke: 60's Star Power - Singing to the Hits,1963,0.0,0.0,1,116.764,-11.49,
7874,1,Bingo Players,,171.49342,Get Up (Diplo Mix),Nervous Nitelife: Tom Stephan,0,0.0,0.0,1,128.013,-5.788,
7875,1,Jack Johnson,"Galveston, TX",207.09832,Inaudible Melodies,Brushfire Fairytales,2000,0.0,0.0,0,147.602,-15.218,
7876,1,Catupecu Machu,,266.1873,A Veces Vuelvo,El Número Imperfecto,2004,0.0,0.0,1,126.992,-4.768,0.5722831896152288
7877,1,Dee Clark,"Blythesville, AR",170.65751,Leroy Bown,Raindrops - The Best Of...,0,0.0,0.0,1,148.341,-12.995,0.0
7878,1,Kathy Mattea,"Cross Lane, WV",124.83873,Isle Of Inishmore - Part 1 (Air),Roses,2002,0.0,0.0,1,79.091,-14.479,0.0
7879,1,City High,,174.91546,What Would You Do?,Ultimate R&B,2001,0.0,0.0,1,191.548,-6.567,
7880,1,Théophil,,213.9424,Anti fashion victime,Des vies,0,0.0,0.0,0,77.827,-10.275,0.0
7881,1,Line Renaud,,157.93587,Mambo Bacan,Les Années Chansons,1994,0.0,0.0,0,121.852,-11.051,0.0
7882,1,Hal Russell,"Detroit, MI",397.16526,For Free,Hal's Bells,0,0.0,0.0,0,126.71,-18.986,0.0
7883,1,Mau Mau,,232.12363,Gamble Calypso,Safari Beach (Tucasa Micasa),2000,0.0,0.0,1,89.672,-8.714,0.0
7884,1,Zagar feat. Underground Divas,,277.21098,Wings Of Love,Wings Of Love Remixes,0,0.0,0.0,0,115.029,-5.967,
7885,1,Bert Kaempfert,"Hamburg, Germany",201.42975,Sugar Bush,Two In One - A Singin' Safari/Safari Swings Again,1997,0.0,0.0,0,161.804,-18.994,0.0
7886,1,Autumnblaze,,277.75955,Haughtiness And Puerile Dreams,Perdition Diaries,2009,0.0,0.0,1,159.886,-5.903,0.4191258929591558
7887,1,Molesta Ewenement,Warszawa,269.37424,To My_ Niechciani,...Taka Plyta,0,0.0,0.0,0,185.592,-7.7,0.5366125827687278
7888,1,Tommy James And The Shondells,"Dayton, OH",136.12363,Gettin' Together,Anthology,1989,0.0,0.0,0,142.963,-11.298,0.6571613363883981
7889,1,Chico Cesar,,238.23628,Feriado,Francisco Forro Y Frevo,2008,0.0,0.0,0,163.99,-7.083,0.2998774882739778
7890,1,Pery Ribeiro,,195.68281,Piano E Viola,Tributo A Taiguara,0,0.0,0.0,1,87.61,-11.131,
7891,1,Pedro Luis e a Parede,,229.45914,Soul,Astronauta Tupy,1997,0.0,0.0,1,159.134,-6.032,
7892,1,Fran Perea,"Malaga,Spanija",173.08689,Entonces,Punto y aparte,2005,0.0,0.0,1,90.645,-3.39,0.3240586992138468
7893,1,Martina McBride,"Medicine Lodge, KS",198.42567,Heart Trouble,The Way That I Am,1993,0.0,0.0,0,175.954,-7.958,0.21508031850922793
7894,1,Reach 454,"New York, NY",237.19138,6 Yrs (Album Version ),Reach 454,2003,0.0,0.0,1,95.953,-2.76,
7895,1,Roy Brown,"New Orleans, LA",227.082,Good Rocking Tonight,Good Rockin' Tonight - Live In San Francisco,0,0.0,0.0,1,157.087,-15.525,0.5033812362063191
7896,1,Unwritten Law,California,199.67955,Save Me (Rolling Stone Original Version),Rolling Stone Originals - online single 93744-6,0,0.0,0.0,1,80.472,-12.256,0.0
7897,1,Busdriver,,240.71791,Unemployed Black Astronaut,Well Deep: Ten Years Of Big Dada,2005,0.0,0.0,1,123.998,-5.281,0.5596466099318452
7898,1,Jude Cole,"East Moline, IL",327.26159,Tell The Truth (Album Version),Start The Car,0,0.0,0.0,1,159.673,-8.858,0.44223459546857985
7899,1,La 5A Estacion,Bergen Norway,131.3171,Contigo Si,Primera Toma,0,0.0,0.0,1,100.266,-8.278,0.2707759989463275
7900,1,Primordial,"Dublin, Ireland",484.10077,Autumn's Ablaze (Live),A Journey's End,1998,0.0,0.0,0,186.12,-13.383,
7901,1,Christophe Beck,United States,91.21914,Main Title,Elektra,2002,0.0,0.0,0,131.487,-26.631,0.21204540548371908
7902,1,Mike Vax,,154.06975,Trumpet Blues And Cantabile,Trumpets - The Transformation,2001,0.0,0.0,1,107.411,-10.418,
7903,1,Capleton,,86.88281,Raggy Road,Live At Negril,1997,0.0,0.0,1,161.737,-8.834,
7904,1,Blind Willie Johnson,"Edwards, MS",187.16689,You'll Need Somebody On Your Bond,The Complete Blind Willie Johnson,1991,0.0,0.0,1,80.16,-17.389,
7905,1,Solomon,New York,834.24608,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,Piano Concertos; Grieg & Schumann,0,0.0,0.0,1,199.792,-22.875,
7906,1,María Elena Walsh,,156.83873,La Calle Del Gato Que Pesca,Todos Cantamos Con Maria Elena,0,0.0,0.0,1,104.272,-14.627,0.0
7907,1,Martin Sexton,"Syracuse, NY",244.4273,My Maria (LP Version),The American,1998,0.0,0.0,1,86.805,-10.218,0.46630483075728635
7908,1,Richard Souther,United States,273.05751,Cross Currents,Cross Currents,0,0.0,0.0,0,88.796,-14.299,0.3347065490692206
7909,1,The Chieftains,Ireland,231.1571,No. 6 The Coombe,The Chieftains 7,1977,0.0,0.0,1,105.539,-13.855,
7910,1,Stephan Micus,,336.09098,Virgen De La Nieve - 14-String Guitar Solo,Towards The Wind,2002,0.0,0.0,1,85.816,-26.688,0.3231121208952123
7911,1,Darden Smith,"Brenham, TX",207.41179,Frankie & Sue,Extra Extra,1990,0.0,0.0,0,153.974,-10.052,
7912,1,Kinky,"Monterrey, Nuevo León, México",306.05016,Don't Speak,Dance Vol. 2,0,0.0,0.0,0,124.995,-10.003,0.0
7913,1,The Last Days Of Jesus,,292.57098,Death Song,Alien Road,2004,0.0,0.0,1,145.185,-8.232,0.5267594531012041
7914,1,Radiohead,"Oxford, UK",204.06812,You (Demo),Pablo Honey (Collector's Edition),2009,0.0,0.0,0,111.629,-13.708,0.5459373813310376
7915,1,Dub Pistols feat. TK & Ashley Slater,"London, England",328.48934,Everyday Stranger,Rum & Coke,2009,0.0,0.0,0,111.997,-6.841,0.5194485814940588
7916,1,Paris_ Texas,"Madison, WI",225.67138,Hip Replacement,Polyvinyl 2002 - 2003 Sampler,2002,0.0,0.0,1,100.532,-6.737,0.0
7917,1,Gene Pitney,"Hartford, CT",166.3473,Every Breath I Take,Something's Gotten Hold of My Heart: the Collection,1986,0.0,0.0,1,93.301,-6.832,0.7329241300483429
7918,1,FFH,,263.83628,Here I Am,Ready To Fly,2003,0.0,0.0,1,138.504,-6.315,0.37598430150044215
7919,1,John Mellencamp,"Seymour, IN",216.86812,Down And Out In Paradise,The Lonesome Jubilee,1987,0.0,0.0,0,134.929,-8.698,0.4507622416414992
7920,1,Hadag Nahash,,338.9122,Chalifot (Suits) (Live) (ft. Lioara Itzchak),Hadag Nahash - LIVE,0,0.0,0.0,0,167.831,-5.296,
7921,1,Los Auténticos Decadentes,,153.57342,El Chorro,Vinyl Replica:  Cualquiera Puede Cantar,1997,0.0,0.0,1,140.823,-5.79,0.4454545254934259
7922,1,Bob Willis,"Kosse, TX",172.09424,Sugar Blues,Texas Playboys,2000,0.0,0.0,1,121.923,-13.559,0.40044346624428967
7923,1,Dynamite Deluxe,Germany,148.29669,Zornig!,Deluxe Soundsystem,2000,0.0,0.0,0,87.844,-8.315,0.5505617970336095
7924,1,Richie Ray & Bobby Cruz,,370.75546,Bomba Camara,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),0,0.0,0.0,1,219.131,-8.036,0.5594727762897006
7925,1,New Direction,"CHICAGO, Illinois",265.24689,Who Do You Roll With?  (LP Version),New Direction,1999,0.0,0.0,0,56.703,-6.611,0.3347065490692206
7926,1,Soulwax,"Ghent, Belgium",201.24689,Kill Your Darlings,Kill Your Darlings,1996,0.0,0.0,0,111.223,-8.146,0.5040343408054411
7927,1,Phantom Planet,,120.65914,Here I Am,Negatives,2004,0.0,0.0,1,105.902,-9.628,
7928,1,The Doors,"Los Angeles, California, United States",298.39628,The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version),The Lost Interview Tapes Featuring Jim Morrison - Volume Two: The Circus Magazine Interview,0,0.0,0.0,0,66.155,-27.685,
7929,1,Hysterie,,379.402,Be my Lover,Vocal House Diamonds Vol.2,0,0.0,0.0,0,131.986,-7.224,0.319565986882865
7930,1,Eiffel 65,,390.00771,Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix],Blue [da ba dee] [2009 Remixes],0,0.0,0.0,1,130.039,-5.286,
7931,1,Tony Joe White,"Goodwill, LA",329.35138,The Coloness Of The Chain,The Path Of A Decent Groove,1993,0.0,0.0,1,139.905,-17.816,0.0
7932,1,Set Your Goals,"San Francisco, CA",153.23383,This Very Moment,Mutiny: Deluxe Edition,2006,0.0,0.0,1,131.639,-6.754,0.6592305770454684
7933,1,Marisela,,221.20444,La Otra,La Otra,0,0.0,0.0,1,134.192,-9.467,0.0
7934,1,Jaco & Mixxmaster,,441.99138,Feeling,Feeling,2008,0.0,0.0,1,136.981,-5.639,
7935,1,Jimmy McCracklin,"St. Louis, MO",147.64363,Gotta Cut Out,The Modern Recordings 1948-50,2002,0.0,0.0,0,101.241,-8.441,0.2623089972119452
7936,1,Marilyn Horne,Great Britain / UK,282.14812,"Rinaldo : Act 1 ""Cor ingrato_ ti rammembri"" [Rinaldo]",Handel : Operatic Arias,0,0.0,0.0,0,47.97,-23.593,
7937,1,Jane's Addiction,"Los Angeles, CA",229.61587,True Nature,Strays,2003,0.0,0.0,0,92.099,-3.782,0.630187627199708
7938,1,Every Time I Die,"Buffalo, New York",215.43138,Your Touch Versus Death,The Burial Plot Bidding War,2000,0.0,0.0,1,187.401,-9.171,0.5297306072289015
7939,1,Vodka Collins,"Tokyo, Japan",249.96526,Foreign Prince Of Tokyo,Boy's Life,0,0.0,0.0,0,120.253,-6.872,
7940,1,King Tee,"Los Angeles, CA",153.57342,King Tee Production,At Your Own Risk,0,0.0,0.0,1,108.301,-14.122,0.0
7941,1,Berrogüetto,,115.17342,Lusco,Viaxe Por Urticaria,0,0.0,0.0,1,105.101,-17.876,0.26695518627553855
7942,1,Mark Lowry,,261.82485,Blessed Assurance (I Love To Tell The Story Album Version),I Love To Tell The Story,0,0.0,0.0,1,106.549,-6.124,0.0
7943,1,Jackie Wilson,"Detroit, MI",128.93995,It's So Fine,Lonely Teardrops,1958,0.0,0.0,1,136.749,-9.936,
7944,1,Solistiyhtye Suomi,,148.71465,Rumpu lyö,20 Suosikkia / Rilluttele yö,0,0.0,0.0,0,192.297,-14.254,
7945,1,Chico Hamilton Quintet,,316.73424,Skinned Strings,An Introduction To Chico Hamilton Vol 3,0,0.0,0.0,1,165.476,-27.336,0.0
7946,1,Edmundo Ros,Venezuela,152.05832,The Bull Frog,Samba Samba,0,0.0,0.0,0,232.436,-15.79,
7947,1,Save As,,337.81506,House Music,Chill House Planet_ Vol. 4,0,0.0,0.0,0,125.032,-6.466,0.0
7948,1,Klimperei,FR,12.85179,Danser seule 2,Improvisation with myself_ volume1,0,0.0,0.0,1,157.376,-4.358,
7949,1,William Orbit,,339.80036,Deus Ex Machina,Strange Cargo III,1993,0.0,0.0,0,152.084,-35.277,0.4507622416414992
7950,1,The Killers,,213.96853,A White Demon Love Song (Soundtrack Album Version),The Twilight Saga: New Moon Original Motion Picture Soundtrack,0,0.0,0.0,1,86.958,-9.041,0.5237963474289389
7951,1,Mad Are Sane_ The,,228.8322,Animal Crimes,Who?What?Why?When?Where?,1984,0.0,0.0,1,196.196,-8.999,0.43703620411161354
7952,1,Olivier Messiaen,,315.08853,La Nativité Du Seigneur (1935) - 9 Méditations : I La Vierge Et L'enfant,Messiaen: 100th Anniversary Box Set,0,0.0,0.0,1,85.599,-26.309,
7953,1,Workhorse,Mississippi,370.85995,Flight of the Elephant,Beasts of Burden,2007,0.0,0.0,1,60.15,-8.816,0.2538347361322313
7954,1,Crowbar,Louisiana,270.73261,No Quarter,Crowbar,0,0.0,0.0,1,189.288,-8.6,0.7140474595136154
7955,1,The Pharcyde,"Los Angeles, CA",217.88689,Storm,Humboldt Beginnings,2004,0.0,0.0,1,97.594,-4.163,0.46054128135865785
7956,1,Wayne Watson,"Wisner, LA",304.19546,Freedom (LP Version),The Very Best,0,0.0,0.0,1,114.528,-10.366,0.0
7957,1,Bad Azz,,270.39302,How We Get Down,Personal Business (Explicit),0,0.0,0.0,1,102.922,-5.204,0.42744657148843085
7958,1,Michèle Bernard,,230.24281,Canal de jonage,Piano Voix,2006,0.0,0.0,0,234.361,-12.166,
7959,1,Lara Fabian,,273.13587,Ramène Moi,Carpe Diem,1994,0.0,0.0,1,109.965,-7.387,0.3864772912554594
7960,1,Abrar - Ul - Haq,,301.16526,Hello Hello,Billo on G.T. Road,0,0.0,0.0,1,89.077,-11.362,
7961,1,Vivian,CANADA - Ontario,283.79383,Another Last Shot (Album Version),Another Last Shot,0,0.0,0.0,1,145.021,-5.08,0.21508031850922793
7962,1,Seal,"Paddington, London, England",304.14322,Prayer For The Dying (Live In Paris),Live In Paris,2005,0.0,0.0,1,133.193,-6.373,0.3522322250053423
7963,1,Scott Glasgow,,154.5922,Hunted,Bone Dry - Original Motion Picture Soundtrack,0,0.0,0.0,1,16.258,-26.765,
7964,1,Faron Young,"Shreveport, LA",168.72444,I'll Be Yours,Live Fast_ Love Hard_ Die Young (Best of_ Vol. 1),1994,0.0,0.0,1,74.894,-13.601,0.0
7965,1,Djelimady Tounkara,,487.33995,Sarankégni,Solon kôno,2005,0.0,0.0,1,145.93,-9.777,0.22914410371660274
7966,1,Kurt Tepperwein,,1203.53914,Subliminal ohne Naturgeraeusche,Charismatisches Selbstimage - Selbst-Management,0,0.0,0.0,1,113.487,-22.016,0.0
7967,1,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,,87.32689,Eurydice! ombre chère!,Gluck: Orfée et Euridice,0,0.0,0.0,1,36.624,-21.523,
7968,1,Mary Black & General Humbert,Ireland,303.75138,Isle of St. Helena,Holding Up Half the Sky: Voices of Celtic Women,1984,0.0,0.0,1,99.237,-10.273,0.37598430150044215
7969,1,Moros Eros,"Marietta, GA",224.41751,Safety Net (Album Version),Jealous Me Was Killed By Curiosity,2007,0.0,0.0,0,90.291,-5.879,0.4733465411087876
7970,1,Pierre Perret,,277.21098,Marcel,Le Monde de Pierrot,1994,0.0,0.0,0,111.682,-10.416,
7971,1,Speech,"Milwaukee, WI",160.93995,A Talk With Dad,PEECHY,2003,0.0,0.0,0,73.11,-22.033,0.0
7972,1,Jean Corti,,183.19628,C'Etait Bien,Couka,2001,0.0,0.0,1,163.567,-11.765,
7973,1,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,"New York, NY",172.90404,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,Callas Sings Puccini,0,0.0,0.0,1,109.721,-13.963,
7974,1,Harry Gregson-Williams,,95.9473,Whip Fight,Rundown/Welcome To The Jungle,2003,0.0,0.0,0,145.971,-14.798,
7975,1,Tam Tam Go!,,405.41995,Atrapados En La Red,Cruzando El Río,1999,0.0,0.0,0,130.402,-4.811,
7976,1,David Zinman,,227.082,Des Helden Widersacher,Richard Strauss: Ein Heldenleben; Tod und Verklärung,0,0.0,0.0,0,131.917,-25.613,
7977,1,Zeromancer,,280.08444,V,The Death Of Romance,2010,0.0,0.0,1,120.072,-6.707,0.7312820001286778
7978,1,Salt-N-Pepa,,207.62077,Push It,Ultimate Girl Groups,1988,0.0,0.0,1,127.597,-5.668,0.8061197687997097
7979,1,Atomic Rooster,United Kingdom,159.60771,Little Bit of Inner Air,Made In England,1972,0.0,0.0,1,124.714,-9.079,0.6195960421018694
7980,1,Alfredo Kraus,,322.29832,"Los De Aragón: ""Los De Aragón",KRAUS - Una Voz Universal,0,0.0,0.0,1,110.034,-15.734,
7981,1,Captain Beefheart & The Magic Band,,206.57587,On Tomorrow,Strictly Personal,0,0.0,0.0,0,186.23,-15.794,0.7010971270495958
7982,1,Mike And The Mechanics,United Kingdom,193.56689,Seeing Is Believing,Living Years,1988,0.0,0.0,1,132.167,-5.24,
7983,1,Maroon 5,"Los Angeles, CA",181.52444,Through With You,Songs About Jane,2002,0.0,0.0,0,145.999,-5.622,0.7872100984557859
7984,1,The Tarriers,Illinois,118.5171,Red Apple Juice (LP Version),Tell The World About This,0,0.0,0.0,1,148.294,-14.523,
